Region,Market,Market_HSN,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Bosnia and Herzegovina,Health Care,3003,Users by Segment,Total,million users,Statista,0.231,0.263,0.294,0.327,0.358,0.393,0.424,0.449,0.475,0.502,0.528
Bosnia and Herzegovina,Health Care,3003,Users by Segment,Analgesics,million users,Statista,0.046,0.053,0.059,0.065,0.072,0.079,0.085,0.09,0.095,0.101,0.107
Bosnia and Herzegovina,Health Care,3003,Users by Segment,Cold & Cough Remedies,million users,Statista,0.093,0.105,0.118,0.131,0.143,0.157,0.17,0.18,0.19,0.202,0.213
Bosnia and Herzegovina,Health Care,3003,Users by Segment,Digestives & Intestinal Remedies,million users,Statista,0.069,0.079,0.088,0.098,0.107,0.118,0.127,0.135,0.142,0.151,0.16
Bosnia and Herzegovina,Health Care,3003,Users by Segment,Hand Sanitizer,million users,Statista,0.093,0.105,0.118,0.131,0.143,0.157,0.17,0.18,0.19,0.202,0.213
Bosnia and Herzegovina,Health Care,3003,Users by Segment,Incontinence,million users,Statista,0.046,0.053,0.059,0.065,0.072,0.079,0.085,0.09,0.095,0.101,0.107
Bosnia and Herzegovina,Health Care,3003,Users by Segment,Other Health Care,million users,Statista,0.053,0.06,0.068,0.075,0.082,0.09,0.098,0.103,0.109,0.116,0.123
Bosnia and Herzegovina,Health Care,3003,Users by Segment,Skin Treatment,million users,Statista,0.093,0.105,0.118,0.131,0.143,0.157,0.17,0.18,0.19,0.202,0.213
Bosnia and Herzegovina,Health Care,3003,Users by Segment,Vitamins & Minerals,million users,Statista,0.116,0.131,0.147,0.164,0.179,0.196,0.212,0.225,0.237,0.252,0.266
Bosnia and Herzegovina,Health Care,3003,Penetration Rate by Segment,Analgesics,percent,Statista,1.38,1.58,1.783,1.994,2.196,2.418,2.62,2.787,2.955,3.155,3.349
Bosnia and Herzegovina,Health Care,3003,Penetration Rate by Segment,Cold & Cough Remedies,percent,Statista,2.761,3.16,3.566,3.987,4.391,4.836,5.24,5.574,5.909,6.31,6.699
Bosnia and Herzegovina,Health Care,3003,Penetration Rate by Segment,Digestives & Intestinal Remedies,percent,Statista,2.071,2.37,2.674,2.99,3.293,3.627,3.93,4.181,4.432,4.732,5.024
Bosnia and Herzegovina,Health Care,3003,Penetration Rate by Segment,Hand Sanitizer,percent,Statista,2.761,3.16,3.566,3.987,4.391,4.836,5.24,5.574,5.909,6.31,6.699
Bosnia and Herzegovina,Health Care,3003,Penetration Rate by Segment,Health Care,percent,Statista,6.902,7.9,8.914,9.968,10.978,12.091,13.101,13.936,14.773,15.697,16.593
Bosnia and Herzegovina,Health Care,3003,Penetration Rate by Segment,Incontinence,percent,Statista,1.38,1.58,1.783,1.994,2.196,2.418,2.62,2.787,2.955,3.155,3.349
Bosnia and Herzegovina,Health Care,3003,Penetration Rate by Segment,Other Health Care,percent,Statista,1.588,1.817,2.05,2.293,2.525,2.781,3.013,3.205,3.398,3.628,3.851
Bosnia and Herzegovina,Health Care,3003,Penetration Rate by Segment,Skin Treatment,percent,Statista,2.761,3.16,3.566,3.987,4.391,4.836,5.24,5.574,5.909,6.31,6.699
Bosnia and Herzegovina,Health Care,3003,Penetration Rate by Segment,Vitamins & Minerals,percent,Statista,3.451,3.95,4.457,4.984,5.489,6.045,6.551,6.968,7.387,7.887,8.374
Bosnia and Herzegovina,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),Alibaba Group Holding Ltd.,billion USD (US$),Statista Company DB,37.03,56.96,73.78,103.9,,,,,,,
Bosnia and Herzegovina,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),"Amazon.com, Inc.",billion USD (US$),Statista Company DB,177.9,232.9,280.5,386.1,469.8,,,,,,
Bosnia and Herzegovina,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),"Bath & Body Works, Inc.",billion USD (US$),Statista Company DB,12.63,13.24,12.91,11.85,7.882,,,,,,
Bosnia and Herzegovina,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),"Coupang, Inc.",billion USD (US$),Statista Company DB,,,6.273,11.97,18.41,,,,,,
Bosnia and Herzegovina,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),Cvs Health Corp.,billion USD (US$),Statista Company DB,184.8,194.6,256.8,268.7,292.1,,,,,,
Bosnia and Herzegovina,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),"JD.com, Inc.",billion USD (US$),Statista Company DB,53.61,69.83,84.07,108.1,,,,,,,
Bosnia and Herzegovina,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),Target Corp.,billion USD (US$),Statista Company DB,71.88,75.36,78.11,93.56,106,,,,,,
Bosnia and Herzegovina,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),"Ulta Beauty, Inc.",billion USD (US$),Statista Company DB,5.885,6.717,7.398,6.152,,,,,,,
Bosnia and Herzegovina,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),"Walgreens Boots Alliance, Inc.",billion USD (US$),Statista Company DB,118.2,131.5,136.9,139.5,132.5,,,,,,
Bosnia and Herzegovina,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),"Walmart, Inc.",billion USD (US$),Statista Company DB,500.3,514.4,524,559.2,572.8,,,,,,
Bosnia and Herzegovina,Household Care,3402,Average Revenue per User by Segment,Total,USD (US$),Statista,10.21,9.846,9.584,10.12,11.73,14.43,25.54,37.16,45.23,47.26,50.38
Bosnia and Herzegovina,Household Care,3402,Average Revenue per User by Segment,Dishwashing Detergents,USD (US$),Statista,2.445,2.234,2.034,2.033,2.289,3.086,6.026,9.07,10.93,11.46,12.24
Bosnia and Herzegovina,Household Care,3402,Average Revenue per User by Segment,Household Cleaners,USD (US$),Statista,3.571,3.291,3.028,3.104,3.601,4.906,9.443,14.09,16.98,17.82,19.04
Bosnia and Herzegovina,Household Care,3402,Average Revenue per User by Segment,Household Paper,USD (US$),Statista,1.357,1.397,1.483,1.84,2.706,3.698,5.541,6.589,6.991,7.448,7.867
Bosnia and Herzegovina,Household Care,3402,Average Revenue per User by Segment,Laundry Care,USD (US$),Statista,10.45,9.552,8.71,8.351,8.836,11.47,23.09,35.91,43.84,45.86,49.01
Bosnia and Herzegovina,Household Care,3402,Average Revenue per User by Segment,Other Household Care,USD (US$),Statista,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,Household Care,3402,Average Revenue per User by Segment,Paper Tissues,USD (US$),Statista,0.227,0.224,0.234,0.275,0.383,0.507,0.742,0.874,0.927,0.984,1.037
