Region,Market,Market_HSN,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Cuba,Personal Care,3304,Average Revenue per User,Other Personal Care,USD (US$),Statista,29.02,33.47,38.03,48.81,56.08,57.86,68.84,78.62,90.07,94.88,100.9
Cuba,Personal Care,3304,Average Revenue per User,Skin Care,USD (US$),Statista,25.48,28.68,31.87,40.83,48.15,49.23,58.08,65.78,74.72,78.69,83.54
Cuba,Personal Care,3304,Comparable Estimates - eCommerce (Worldwide),*Statista,trillion USD (US$),,2.249,2.429,2.642,3.282,3.86,3.609,4.505,5.037,5.675,6.021,6.429
Cuba,Personal Care,3304,Comparable Estimates - eCommerce (Worldwide),The BRC,trillion USD (US$),,,,,,2.634,3.048,,,,4.798,
Cuba,Personal Care,3304,Comparable Estimates - eCommerce (Worldwide),UNCTAD,trillion USD (US$),,,,4.87,,,,,,,,
Cuba,Personal Care,3304,Online & Offline Split,Offline,percent,Statista,96.526,95.665,94.63,91.869,90.167,88.895,87.438,85.603,83.501,,
Cuba,Personal Care,3304,Online & Offline Split,Online,percent,Statista,3.474,4.335,5.37,8.131,9.833,11.105,12.562,14.397,16.499,,
Cuba,Personal Care,3304,Mobile/Desktop Split,Desktop,percent,Statista,77.425,78.971,79.47,78.792,77.001,74.345,71.179,67.866,64.708,,
Cuba,Personal Care,3304,Mobile/Desktop Split,Mobile,percent,Statista,22.575,21.029,20.53,21.208,22.999,25.655,28.821,32.134,35.292,,
Cuba,Personal Care,3304,Users,Total,million users,Statista,0.486,0.538,0.601,0.669,0.733,0.793,0.839,0.873,0.904,0.943,0.976
Cuba,Personal Care,3304,Users,Body Care,million users,Statista,0.33,0.366,0.408,0.455,0.498,0.539,0.571,0.593,0.615,0.641,0.664
Cuba,Personal Care,3304,Users,Eye Care,million users,Statista,0.243,0.269,0.3,0.335,0.366,0.397,0.42,0.436,0.452,0.472,0.488
Cuba,Personal Care,3304,Users,Hair Care,million users,Statista,0.253,0.28,0.312,0.348,0.381,0.413,0.437,0.454,0.47,0.49,0.508
Cuba,Personal Care,3304,Users,Oral Care,million users,Statista,0.238,0.264,0.294,0.328,0.359,0.389,0.411,0.428,0.443,0.462,0.479
Cuba,Personal Care,3304,Users,Other Personal Care,million users,Statista,0.219,0.242,0.27,0.301,0.33,0.357,0.378,0.393,0.407,0.424,0.439
Cuba,Personal Care,3304,Users,Skin Care,million users,Statista,0.214,0.237,0.264,0.294,0.322,0.349,0.369,0.384,0.398,0.415,0.429
Cuba,Personal Care,3304,Penetration Rate,Body Care,percent,Statista,2.915,3.229,3.603,4.017,4.402,4.772,5.055,5.262,5.463,5.704,5.918
Cuba,Personal Care,3304,Penetration Rate,Eye Care,percent,Statista,2.143,2.374,2.649,2.953,3.237,3.509,3.717,3.869,4.017,4.196,4.355
Cuba,Personal Care,3304,Penetration Rate,Hair Care,percent,Statista,2.229,2.469,2.755,3.072,3.367,3.649,3.866,4.024,4.177,4.364,4.528
Cuba,Personal Care,3304,Penetration Rate,Oral Care,percent,Statista,2.1,2.327,2.596,2.894,3.172,3.438,3.643,3.792,3.936,4.112,4.268
Cuba,Personal Care,3304,Penetration Rate,Other Personal Care,percent,Statista,1.929,2.137,2.384,2.658,2.913,3.158,3.345,3.482,3.615,3.775,3.916
Cuba,Personal Care,3304,Penetration Rate,Personal Care,percent,Statista,4.286,4.749,5.299,5.907,6.474,7.017,7.434,7.739,8.033,8.388,8.702
Cuba,Personal Care,3304,Penetration Rate,Skin Care,percent,Statista,1.886,2.089,2.331,2.599,2.849,3.087,3.271,3.405,3.535,3.691,3.829
Cuba,Beauty Care,3305,Top Company Revenues (Worldwide & Consolidated),Alibaba Group Holding Ltd.,billion USD (US$),Statista Company DB,37.03,56.96,73.78,103.9,,,,,,,
Cuba,Beauty Care,3305,Top Company Revenues (Worldwide & Consolidated),"Amazon.com, Inc.",billion USD (US$),Statista Company DB,177.9,232.9,280.5,386.1,469.8,,,,,,
Cuba,Beauty Care,3305,Top Company Revenues (Worldwide & Consolidated),"Bath & Body Works, Inc.",billion USD (US$),Statista Company DB,12.63,13.24,12.91,11.85,7.882,,,,,,
Cuba,Beauty Care,3305,Top Company Revenues (Worldwide & Consolidated),"Coupang, Inc.",billion USD (US$),Statista Company DB,,,6.273,11.97,18.41,,,,,,
Cuba,Beauty Care,3305,Top Company Revenues (Worldwide & Consolidated),Cvs Health Corp.,billion USD (US$),Statista Company DB,184.8,194.6,256.8,268.7,292.1,,,,,,
Cuba,Beauty Care,3305,Top Company Revenues (Worldwide & Consolidated),"JD.com, Inc.",billion USD (US$),Statista Company DB,53.61,69.83,84.07,108.1,,,,,,,
Cuba,Beauty Care,3305,Top Company Revenues (Worldwide & Consolidated),Target Corp.,billion USD (US$),Statista Company DB,71.88,75.36,78.11,93.56,106,,,,,,
Cuba,Beauty Care,3305,Top Company Revenues (Worldwide & Consolidated),"Ulta Beauty, Inc.",billion USD (US$),Statista Company DB,5.885,6.717,7.398,6.152,,,,,,,
Cuba,Beauty Care,3305,Top Company Revenues (Worldwide & Consolidated),"Walgreens Boots Alliance, Inc.",billion USD (US$),Statista Company DB,118.2,131.5,136.9,139.5,132.5,,,,,,
Cuba,Beauty Care,3305,Top Company Revenues (Worldwide & Consolidated),"Walmart, Inc.",billion USD (US$),Statista Company DB,500.3,514.4,524,559.2,572.8,,,,,,
Cuba,Beauty Care,3305,Average Revenue per User by Segment,Total,USD (US$),Statista,15.19,17.12,19.08,24.49,28.52,29.21,34.51,39.16,44.58,46.94,49.85
Cuba,Beauty Care,3305,Average Revenue per User by Segment,Cosmetics,USD (US$),Statista,9.08,10.09,11.12,14.19,16.33,16.7,19.71,22.35,25.43,26.74,28.37
Cuba,Beauty Care,3305,Average Revenue per User by Segment,Fragrances,USD (US$),Statista,1.048,1.064,1.087,1.547,1.67,1.684,1.971,2.219,2.491,2.614,2.764
Cuba,Beauty Care,3305,Average Revenue per User by Segment,Other Beauty Care,USD (US$),Statista,32.83,37.67,42.58,54.52,64.35,66.02,78.12,88.73,101.1,106.6,113.2
Cuba,Beauty Care,3305,Revenue,Total,million USD (US$),Statista,8.336,10.41,12.94,18.5,23.6,26.16,32.71,38.58,45.52,49.95,54.92
Cuba,Beauty Care,3305,Revenue,Cosmetics,million USD (US$),Statista,3.488,4.295,5.28,7.502,9.458,10.47,13.08,15.41,18.17,19.92,21.89
Cuba,Beauty Care,3305,Revenue,Fragrances,million USD (US$),Statista,0.345,0.388,0.442,0.701,0.829,0.905,1.121,1.312,1.526,1.669,1.828
Cuba,Beauty Care,3305,Revenue,Other Beauty Care,million USD (US$),Statista,4.504,5.724,7.217,10.3,13.31,14.78,18.51,21.85,25.82,28.36,31.2
Cuba,Beauty Care,3305,Revenue Change,Total,percent,Statista,,24.88,24.304,42.968,27.568,10.847,25.038,17.946,17.989,9.732,9.95
Cuba,Beauty Care,3305,Revenue Change,Cosmetics,percent,Statista,,23.136,22.934,42.083,26.073,10.7,24.928,17.813,17.91,9.631,9.89
Cuba,Beauty Care,3305,Revenue Change,Fragrances,percent,Statista,,12.496,13.918,58.62,18.243,9.18,23.854,17.038,16.311,9.371,9.527
Cuba,Beauty Care,3305,Revenue Change,Other Beauty Care,percent,Statista,,27.087,26.083,42.719,29.223,11.044,25.237,18.044,18.169,9.837,10.014
Cuba,Beauty Care,3305,Comparable Estimates - eCommerce (Worldwide),*Statista,trillion USD (US$),,2.249,2.429,2.642,3.282,3.86,3.609,4.505,5.037,5.675,6.021,6.429
Cuba,Beauty Care,3305,Comparable Estimates - eCommerce (Worldwide),The BRC,trillion USD (US$),,,,,,2.634,3.048,,,,4.798,
Cuba,Beauty Care,3305,Comparable Estimates - eCommerce (Worldwide),UNCTAD,trillion USD (US$),,,,4.87,,,,,,,,
Cuba,Beauty Care,3305,Online & Offline Split,Offline,percent,Statista,95.23,94.152,92.9,89.363,87.355,85.873,84.199,82.182,79.945,,
Cuba,Beauty Care,3305,Online & Offline Split,Online,percent,Statista,4.77,5.848,7.1,10.637,12.645,14.127,15.801,17.818,20.055,,
