countries,2022-2023(Apr-Nov),2021-2022,2020-2021,2019-2020,2018-2019,2017-2018,2016-2017,2015-2016,2014-2015,2013-2014,2012-2013,2011-2012,2010-2011,2009-2010,2008-2009,2007-2008,2006-2007,2005-2006,2004-2005,2003-2004,2002-2003,2001-2002,2000-2001,1999-2000,1998-1999,1997-1998
FRANCE,4.11,7.11,6.71,4.82,4.86,3.69,4.12,5.25,6.09,4.04,3.34,5.08,4.03,4.09,3.48,5.26,3.55,3.57,2.58,1.73,1.4,0.98,1.3,1.67,1.13,1.32
JAMAICA,0.01,0.08,0.01,0.26,0.12,0.05,0.06,0.07,0.08,0.08,0.1,0.15,0.06,0.15,0.08,0.09,0.1,0.09,0.05,0.04,0.04,0.03,0.05,0.01,0.04,0.07
JAPAN,0.82,1.22,1.02,1.53,0.92,0.77,0.79,0.77,0.66,0.79,0.82,1.35,0.55,0.55,0.71,0.46,0.5,0.39,0.47,0.33,0.26,0.29,0.28,0.32,0.45,0.21
JORDAN,0.03,0.08,0.09,0.04,0.05,0.05,0.01,0.06,0.05,0.04,0.07,0.03,0.09,,,0.0,0.0,0.0,0.02,0.01,0.02,0.0,0.01,0.01,0.05,
KAZAKHSTAN,0.01,,0.01,0.0,0.0,,,,0.02,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.0,,0.01,,,,,,,
KENYA,0.37,0.23,0.35,0.59,0.56,0.5,0.48,0.92,0.55,0.46,0.66,0.42,0.54,0.4,0.18,0.31,0.35,0.59,0.27,0.18,0.2,0.17,0.19,0.23,0.13,0.07
KOREA RP,0.51,0.49,0.36,0.71,0.48,0.4,0.35,0.35,0.35,0.27,0.24,0.21,0.06,0.06,0.18,0.13,0.04,0.06,0.02,0.13,0.05,0.14,0.03,0.01,,0.0
KUWAIT,0.53,1.71,0.69,0.34,0.19,0.26,0.24,0.22,0.23,0.2,0.39,0.11,0.4,0.26,0.09,0.07,0.24,0.24,0.12,0.1,0.14,0.12,0.12,0.1,0.1,0.02
LAO PD RP,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.01,0.0,,0.01,,,0.07,,,,,0.0,,,,
LATVIA,0.01,0.04,0.03,0.03,0.03,0.0,0.0,0.01,0.12,0.03,0.07,0.01,,0.0,,0.09,0.08,0.0,,0.01,0.0,0.05,,,,
LEBANON,0.02,0.0,0.04,0.04,0.11,0.34,0.04,0.05,0.04,0.06,0.02,0.06,0.03,0.0,0.02,0.0,,,0.04,0.04,0.02,0.04,0.02,,0.02,0.04
LESOTHO,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,,
LIBERIA,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.01,,0.02,0.01,0.03,0.01,0.0,0.02,,0.02,,,,
LIBYA,0.0,0.01,0.01,0.02,,,0.0,,0.0,0.06,0.0,,,,,,,,,,,0.01,,,,
LITHUANIA,0.05,0.0,0.04,0.03,0.03,,0.04,0.07,0.07,0.03,,0.01,,0.0,0.0,0.02,,0.02,0.04,0.09,0.05,0.01,0.0,,,
MACAO,0.0,0.0,,0.01,,0.0,0.0,0.0,0.0,,,,0.01,0.0,0.0,0.01,,,0.0,,,,,,,
MACEDONIA,,0.0,0.01,,0.0,0.0,,,,,,,,,0.02,,,,,,,,,,,
MADAGASCAR,0.01,0.0,0.0,0.01,,0.0,0.01,0.03,0.01,0.0,,0.0,,0.03,0.06,0.0,,,0.0,0.01,,,0.0,0.01,,
MALAWI,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.02,0.0,0.0,,0.0,0.0,0.01,0.03,0.01,0.01,0.0,0.03,,0.0,0.0,0.0,,0.0
MALAYSIA,0.59,0.53,0.59,1.24,2.82,0.66,1.06,0.94,1.14,1.21,1.05,1.42,0.95,2.25,0.59,0.5,2.34,5.47,0.4,0.43,0.31,0.34,0.34,0.22,0.19,0.5
MALDIVES,0.12,0.21,0.08,0.09,0.07,0.04,0.35,0.12,0.06,0.03,0.15,0.04,0.15,0.07,0.04,0.06,0.01,0.02,0.07,0.05,0.0,0.06,0.0,0.04,0.01,0.0
MALI,,0.0,0.0,,0.0,0.01,,,,,,,0.03,0.03,,,0.0,,,0.0,,0.0,,,,
MALTA,0.03,,0.03,0.02,0.0,0.01,0.01,0.01,0.02,0.0,0.01,0.01,0.04,0.02,0.01,0.0,0.01,0.0,0.0,0.01,0.02,0.01,,0.0,,0.0
MARTINIQUE,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
MAURITANIA,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,
MAURITIUS,0.25,0.39,0.15,0.09,0.06,0.06,0.04,0.08,0.05,0.06,0.04,0.04,0.02,0.1,0.02,0.04,0.02,0.01,0.02,0.0,0.04,0.02,0.04,0.04,0.04,0.04
COTE D' IVOIRE,0.11,0.0,0.01,0.01,0.0,0.0,0.0,,0.1,0.0,0.06,0.01,,0.01,0.0,0.0,0.04,0.03,0.02,0.0,0.0,0.01,,0.0,0.09,0.04
ITALY,1.43,1.97,1.7,1.91,1.71,1.78,1.7,1.17,1.38,1.49,1.15,1.98,2.07,1.19,1.54,1.85,2.44,4.04,3.78,1.69,1.38,1.42,1.27,1.22,1.95,1.98
ISRAEL,0.57,0.75,0.74,0.58,0.71,0.78,0.66,0.71,0.54,0.36,0.21,0.23,0.12,0.09,0.03,0.09,0.04,0.06,0.2,0.22,0.2,0.28,0.51,0.21,0.38,0.18
IRELAND,2.98,7.79,5.57,4.92,2.99,2.65,1.88,1.9,1.84,1.91,1.38,2.31,1.62,1.37,1.93,1.87,1.36,1.58,1.28,0.92,0.6,0.18,0.23,0.18,0.26,0.08
FR GUIANA,,0.0,,,0.0,0.0,,,0.0,,0.0,0.01,,0.0,0.0,0.0,0.01,,,,,,0.09,,,
FR POLYNESIA,0.0,,0.02,,0.0,0.01,,,,,0.0,0.02,0.01,,0.0,0.01,,,,0.0,,,,,,
GABON,0.0,0.0,,0.0,0.0,0.01,0.0,,,,0.0,,0.01,,,0.0,,0.0,0.0,,,,,,,
GAMBIA,0.0,0.01,0.0,0.0,0.01,,0.0,0.01,,0.0,,0.0,0.01,0.0,,,0.01,0.0,0.0,,,,,,,
GEORGIA,0.0,0.0,0.01,0.01,0.02,0.03,0.01,,0.01,0.08,0.02,0.0,0.04,,0.0,0.01,,,0.0,,,,,,,
GERMANY,6.43,8.85,7.37,7.16,7.75,7.21,6.05,5.95,5.09,5.08,3.84,4.04,3.05,3.07,9.61,6.42,3.84,7.0,2.63,3.41,2.26,2.47,2.91,1.51,3.37,3.3
GHANA,0.13,0.12,0.07,0.07,0.08,0.01,0.17,0.03,0.74,0.05,0.04,0.01,0.09,0.0,0.01,0.02,0.01,0.01,0.02,0.03,,0.05,0.0,0.0,0.01,0.0
GIBRALTAR,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
GREECE,0.3,0.7,0.62,0.6,0.72,0.26,0.28,0.26,0.18,0.32,0.54,0.35,0.13,0.24,0.19,0.33,0.11,0.36,0.27,0.5,0.25,0.28,0.11,0.13,0.09,0.16
GUADELOUPE,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,
GUAM,,0.0,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,
GUATEMALA,0.05,0.0,0.0,0.01,,0.01,0.02,,,,0.0,0.01,0.01,0.0,,,,,0.0,0.05,,,,0.04,,
FIJI IS,0.12,0.09,0.01,0.09,0.06,0.1,0.15,0.19,0.11,0.06,0.11,0.09,0.09,0.06,0.12,0.06,0.05,0.04,0.02,0.06,0.05,0.02,0.01,0.0,0.06,
GUINEA,0.06,0.01,0.02,0.01,0.09,0.01,0.0,0.0,0.03,0.0,,0.0,0.04,0.02,0.03,,0.01,,0.0,0.0,,0.0,,0.08,,
GUYANA,0.05,0.03,,0.01,0.01,0.0,0.05,0.06,0.05,0.02,0.01,0.01,0.01,0.0,0.02,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.01,0.01,0.03,0.02
HAITI,,0.11,0.03,,0.0,0.07,0.03,0.08,0.01,0.03,0.03,0.03,0.07,0.0,,,,,,0.02,,,,,,0.02
HONDURAS,0.0,,0.0,0.0,0.0,,,0.0,0.04,0.0,0.0,,,,,,,,,,,0.02,0.03,0.02,,
HONG KONG,0.13,0.24,0.11,0.81,0.4,0.41,0.32,0.28,0.31,0.9,0.21,0.68,0.48,0.59,0.79,0.21,0.19,0.19,0.24,0.12,0.26,0.13,0.14,0.24,0.16,0.07
HUNGARY,0.09,0.2,0.21,0.38,1.24,0.15,0.32,0.34,0.32,0.26,0.34,0.18,0.36,0.23,0.48,0.31,0.22,0.08,0.13,0.09,0.08,0.03,0.02,0.01,0.01,0.07
ICELAND,0.0,,,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.02,0.03,0.02,0.06,,0.04,0.0,0.0,0.0,0.03,,,,0.01,
INDONESIA,0.05,0.23,0.1,0.08,0.15,0.16,0.02,0.0,0.09,0.05,0.33,0.13,0.18,0.13,0.04,0.01,0.04,0.03,0.0,0.02,0.03,0.01,0.02,0.05,0.07,0.04
IRAN,,0.0,,0.03,0.0,0.04,0.06,0.05,0.1,0.03,0.0,0.04,,0.37,0.02,0.01,0.02,0.04,,0.01,0.0,0.02,,0.0,0.03,
IRAQ,0.19,0.0,0.01,0.03,0.0,0.0,0.0,0.03,0.02,0.02,0.01,,0.01,,,,,,,,,,0.78,0.06,0.16,0.05
GUINEA BISSAU,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
SAHARWI A.DM RP,,,,,,,,,,,,,,,,,,,,,,,,,,0.01
Total,122.59,197.52,147.54,152.6,201.38,138.69,138.54,145.33,183.19,156.31,138.36,148.77,118.45,93.26,101.65,93.28,92.65,95.76,71.22,60.34,48.19,40.9,38.36,37.52,45.63,51.26
India's Total,298285.79,422004.4,291808.48,313361.04,330078.09,303526.16,275852.43,262291.09,310338.48,314405.3,300400.58,305963.92,249815.55,178751.43,185295.36,163132.18,126414.05,103090.53,83535.94,63842.55,52719.43,43826.72,44560.29,36822.49,33218.72,34784.98
%Share,0.0411,0.0468,0.0506,0.0487,0.061,0.0457,0.0502,0.0554,0.059,0.0497,0.0461,0.0486,0.0474,0.0522,0.0549,0.0572,0.0733,0.0929,0.0853,0.0945,0.0914,0.0933,0.0861,0.1019,0.1374,0.1474
