countries,2022-2023(Apr-Nov),2021-2022,2020-2021,2019-2020,2018-2019,2017-2018,2016-2017,2015-2016,2014-2015,2013-2014,2012-2013,2011-2012,2010-2011,2009-2010,2008-2009,2007-2008,2006-2007,2005-2006,2004-2005,2003-2004,2002-2003,2001-2002,2000-2001,1999-2000,1998-1999,1997-1998
AUSTRIA,2.02,3.66,3.9,5.99,4.1,4.99,4.69,3.48,5.07,6.37,5.49,5.67,4.17,4.53,4.8,4.29,3.61,3.31,3.1,3.03,2.43,2.75,1.66,1.75,2.87,2.73
ARUBA,0.07,0.07,0.0,0.11,0.08,0.05,0.07,0.1,0.11,0.07,0.09,0.07,0.01,0.03,0.03,0.02,0.0,,0.03,0.03,,,,,,
AZERBAIJAN,0.0,0.0,0.03,0.02,0.06,0.03,0.01,0.2,0.22,0.34,0.21,0.13,0.18,0.18,0.14,0.17,0.19,0.22,0.1,0.4,0.06,0.36,0.19,0.23,0.03,
BAHAMAS,0.11,0.05,,0.09,0.08,0.14,0.04,0.14,0.1,0.13,0.05,0.06,0.05,0.04,0.03,0.03,0.04,0.03,0.04,0.01,0.0,0.03,0.02,0.01,0.02,0.01
BAHARAIN IS,0.49,0.43,0.34,0.8,0.73,0.62,0.46,0.45,0.39,0.42,0.48,0.32,0.37,0.37,0.43,0.52,0.38,0.37,0.47,0.3,0.23,0.25,0.24,0.32,0.2,0.5
BANGLADESH PR,0.14,0.16,0.11,0.17,0.11,0.66,4.42,0.36,0.09,0.08,0.27,0.27,0.09,0.13,0.06,0.01,0.09,0.09,0.25,0.26,0.11,0.08,0.14,0.17,0.09,0.2
BARBADOS,0.01,0.02,0.01,0.07,0.05,0.05,0.09,0.07,0.06,0.04,0.04,0.05,0.03,0.03,0.08,0.02,0.03,0.03,0.02,0.0,0.02,0.0,0.02,0.02,0.01,0.01
BELIZE,0.01,0.0,,0.03,0.04,0.02,0.01,0.01,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,
BELGIUM,38.36,44.69,15.94,33.75,42.53,36.31,27.83,21.38,18.92,19.66,18.46,21.71,20.95,17.01,26.18,31.62,23.33,20.09,11.84,9.39,7.79,9.0,5.96,4.65,6.37,6.26
MAYOTTE,0.0,0.01,0.0,0.01,0.0,,,,,,,,,,,,,,,,,,,,,
BENIN,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.08,0.01,0.01,0.0,,0.02,0.0,0.02,0.01,,0.02,0.0,0.01,,
BERMUDA,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.01,0.04,
BHUTAN,0.4,0.85,0.17,0.08,0.07,0.19,0.22,0.24,0.13,0.11,0.36,0.31,0.28,0.24,0.1,0.07,0.04,0.01,0.01,,,0.01,,,,
BOLIVIA,0.0,,,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.06,0.01,0.02,0.0,0.0,,0.0,,,,,,,,
BOSNIA-HRZGOVIN,0.09,0.11,0.04,0.07,0.08,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.04,0.03,0.01,,,,,,,,,,
BOTSWANA,0.03,0.0,0.02,0.01,0.03,0.0,,0.0,0.01,0.0,0.04,0.02,0.04,0.01,0.0,0.0,0.01,0.01,0.0,0.0,,0.01,0.0,0.0,,0.0
BRAZIL,0.78,0.91,0.64,0.96,1.52,1.15,1.15,1.77,2.05,2.34,1.77,1.31,0.63,0.64,0.62,0.23,0.48,0.43,0.21,0.22,0.17,0.1,0.12,0.26,0.23,0.11
BULGARIA,1.57,1.1,0.59,0.3,0.61,0.37,0.43,1.03,0.59,0.38,0.24,0.19,0.42,0.12,0.26,0.3,0.32,0.32,0.4,0.34,,0.0,0.0,0.03,0.03,0.17
ERITREA,0.0,,0.04,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
ETHIOPIA,0.01,0.01,0.02,0.22,0.01,0.06,0.08,0.08,0.11,0.13,0.14,0.08,0.03,0.06,0.02,0.03,0.03,0.04,0.07,0.02,0.05,0.1,0.19,0.05,0.14,0.05
FINLAND,1.53,2.26,2.42,4.05,3.64,3.91,3.91,3.95,5.65,5.54,5.84,5.63,3.98,3.74,4.56,3.57,3.26,2.35,1.24,0.61,0.63,0.71,0.66,0.9,0.66,0.63
ISRAEL,2.6,3.35,2.01,2.37,2.25,1.9,2.24,2.5,2.48,2.58,1.79,2.24,1.94,1.4,2.18,1.9,1.84,2.4,1.33,1.21,0.83,1.04,1.2,0.85,0.71,0.29
ITALY,54.21,66.01,47.64,87.97,86.99,69.68,52.0,60.79,65.31,52.82,41.42,43.6,27.96,26.54,31.11,29.75,24.41,22.07,16.24,12.45,10.44,9.22,8.66,6.19,4.75,4.05
COTE D' IVOIRE,0.02,0.02,0.06,0.04,0.01,0.02,0.2,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.05,0.02,,0.0,0.0,0.0,0.0,0.02
JAMAICA,0.02,0.02,0.01,0.04,0.08,0.07,0.05,0.09,0.09,0.11,0.07,0.04,0.03,0.09,0.02,0.04,0.09,0.07,0.01,0.02,0.03,0.0,0.01,0.01,0.01,0.0
JAPAN,23.63,29.87,24.08,31.72,29.87,30.07,26.08,23.52,23.47,23.51,19.7,15.42,10.91,8.8,6.98,5.99,3.81,3.46,3.0,5.17,4.25,3.93,4.53,3.02,2.56,2.6
JORDAN,0.33,0.23,0.14,0.29,0.45,0.16,0.2,0.6,0.29,0.23,0.29,0.1,0.22,0.15,0.13,0.1,0.13,0.13,0.08,0.06,0.01,0.02,0.03,0.02,0.02,0.04
KAZAKHSTAN,0.01,0.03,0.04,0.21,0.09,0.12,0.11,0.53,1.98,2.33,3.75,5.17,3.3,3.43,1.36,3.33,5.85,6.28,7.13,4.86,4.53,6.4,4.64,2.39,0.01,0.01
KENYA,0.35,0.3,0.18,0.52,0.56,1.2,1.15,1.08,0.89,0.89,0.33,0.39,0.48,0.75,0.58,0.38,0.22,0.19,0.29,0.16,0.07,0.07,0.06,0.06,0.13,0.08
KOREA DP RP,0.0,0.0,0.0,0.11,0.02,0.1,0.11,0.03,0.01,0.03,0.01,0.04,0.01,0.0,0.02,0.16,0.09,0.03,0.03,0.08,0.51,0.58,0.1,0.02,,0.04
KYRGHYZSTAN,0.2,0.38,0.3,0.22,0.7,1.33,1.9,0.72,0.89,1.29,1.13,0.49,0.73,1.11,2.71,3.36,0.32,0.38,0.5,1.13,0.78,0.59,0.4,0.4,0.06,0.04
KOREA RP,3.29,4.27,2.99,3.76,2.96,2.55,2.25,2.76,2.67,2.38,3.28,3.43,2.61,0.88,0.55,0.34,0.79,0.98,1.07,0.6,0.1,0.46,0.19,0.2,0.32,0.38
KUWAIT,1.18,1.44,0.6,1.3,2.37,1.6,1.13,2.31,3.69,2.5,2.89,2.66,1.95,1.57,3.72,2.83,1.69,1.64,1.42,1.16,0.88,0.74,1.07,0.82,0.67,0.5
LAO PD RP,0.0,,,,0.0,,0.0,,,,,,,,,,,,,0.0,,,,,,
LATVIA,0.08,0.39,0.55,1.06,1.0,1.12,0.72,1.03,0.77,1.6,1.59,1.09,0.43,0.03,0.26,0.7,0.94,0.51,0.11,0.03,0.09,0.0,0.02,0.0,0.01,0.01
LEBANON,0.03,0.03,0.0,0.19,0.23,0.13,0.09,0.13,0.12,0.17,0.1,0.14,0.13,0.17,0.23,0.18,0.11,0.28,0.18,0.08,0.06,0.11,0.08,0.02,0.04,0.1
LESOTHO,,0.0,0.0,0.0,,0.0,0.0,,0.01,0.01,,,,,,,,,,,,,,,,
LIBERIA,0.0,0.0,,0.01,0.0,0.02,0.0,0.02,0.0,0.0,0.01,,,0.0,0.02,0.01,,0.0,,,,,,,0.0,0.03
LIBYA,0.0,0.0,0.0,0.01,0.04,0.0,,0.01,0.02,0.05,0.21,0.01,0.03,0.15,0.13,0.06,0.05,0.01,0.07,0.01,0.03,0.15,0.0,0.0,,
LITHUANIA,0.56,0.5,0.14,0.26,0.4,0.46,0.37,0.44,0.76,1.19,0.55,0.64,0.44,0.51,0.38,0.67,0.45,0.47,0.51,0.27,0.08,0.22,0.33,0.19,0.05,0.04
LUXEMBOURG,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.02,0.01,0.01,0.01,0.04,0.04,0.03,0.0,0.01,0.01,0.87,0.03,0.0,0.02,0.05,0.02,0.11
MACAO,0.02,0.04,0.01,0.02,0.01,0.0,0.03,0.0,,0.0,0.0,,,0.0,,,,0.0,0.01,,,0.0,,,,
MACEDONIA,0.0,0.05,0.03,0.03,0.03,0.0,0.01,0.02,0.01,0.03,0.01,0.01,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
MADAGASCAR,0.03,0.01,0.02,0.01,0.02,0.0,,0.02,0.0,,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,,0.0,0.0
MALAWI,0.0,0.0,0.06,0.01,0.01,0.02,0.01,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0
MALAYSIA,5.02,6.95,7.61,3.21,10.55,2.54,2.15,3.29,5.12,2.75,1.69,2.92,1.22,1.22,0.57,0.94,0.51,0.85,0.48,0.46,0.37,1.51,0.37,0.42,0.17,0.13
MALDIVES,0.29,0.37,0.06,0.2,0.2,0.1,0.17,0.11,0.19,0.11,0.07,0.13,0.13,0.04,0.06,0.08,0.06,0.06,0.07,0.05,0.01,0.06,0.02,0.01,0.02,0.0
MALI,0.02,0.01,0.01,0.1,0.02,0.02,0.01,0.0,0.08,0.03,0.01,0.0,0.03,0.0,0.0,0.01,0.0,,,0.0,,0.0,,0.0,0.0,
IRELAND,2.06,2.82,1.87,2.36,2.33,2.35,2.65,2.62,2.39,3.11,2.02,2.42,2.14,2.52,3.0,3.87,2.59,2.51,2.53,2.29,1.9,1.46,2.2,0.89,0.82,0.59
EQUTL GUINEA,0.1,,0.0,0.0,,0.01,0.07,0.24,,,0.02,0.0,,,,,,,,,,,,,,
IRAQ,0.01,0.02,0.09,0.08,0.09,0.07,0.14,0.06,0.04,0.03,0.04,0.0,0.02,0.02,0.0,0.0,0.0,,,,0.01,,0.04,,,0.03
GUADELOUPE,0.02,0.01,0.01,0.02,0.01,0.06,0.03,0.02,0.04,0.01,0.01,0.0,0.02,0.0,0.03,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,,0.0,0.0
FIJI IS,0.25,0.07,0.15,0.14,0.22,0.12,0.08,0.06,0.07,0.09,0.07,0.09,0.05,0.03,0.03,0.06,0.06,0.13,0.04,0.03,0.03,0.01,0.05,0.05,0.02,
FRANCE,90.12,120.94,92.49,68.78,66.89,63.13,55.02,50.43,56.56,52.77,44.24,43.59,33.67,29.4,31.61,22.18,15.44,12.15,8.38,7.92,6.99,5.26,5.95,5.66,5.54,6.4
FR GUIANA,0.04,0.0,0.03,0.02,0.02,0.04,0.0,,,0.02,0.02,0.0,0.06,,,,,,,,,0.01,,,,
FR POLYNESIA,0.16,0.16,0.08,0.21,0.07,0.06,0.05,0.06,0.02,0.05,0.02,0.04,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.0,,,,,,
GABON,0.0,0.03,0.0,0.02,0.01,0.0,0.0,0.0,,0.0,0.01,0.0,,,,0.0,,,,0.03,,,,,0.0,
GAMBIA,0.01,0.01,0.0,0.03,0.01,0.01,0.02,0.0,0.0,0.2,,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.05,,,0.02,,,,
GEORGIA,0.13,0.08,0.1,0.07,0.35,0.12,0.2,0.2,0.38,0.31,0.25,0.25,0.1,0.23,0.09,0.3,0.22,0.05,0.02,0.12,0.06,0.02,0.24,0.01,0.03,
GERMANY,114.09,150.19,139.94,168.24,172.13,186.82,182.53,170.42,182.34,164.77,136.85,132.09,101.34,92.09,88.23,86.39,72.63,70.84,68.86,71.55,58.79,57.68,58.24,57.11,82.15,83.08
GHANA,0.18,0.17,0.1,0.26,0.18,0.15,0.37,0.11,0.09,0.08,0.04,0.32,0.18,0.05,0.04,0.06,0.02,1.63,0.02,3.78,0.47,0.05,0.14,0.02,0.06,0.01
GIBRALTAR,0.01,0.0,0.0,0.01,0.02,0.02,0.02,0.02,0.03,0.01,0.01,0.06,0.03,0.03,0.04,0.04,0.03,0.01,0.02,0.04,0.03,0.03,0.04,0.04,0.01,
GREECE,2.46,2.9,1.51,4.46,4.48,4.01,3.96,3.55,4.63,3.25,2.46,3.17,2.64,3.6,4.33,5.54,5.3,4.86,4.27,4.24,2.21,2.3,1.88,1.4,2.43,2.53
GREENLAND,0.01,0.02,,,0.0,,,,,,0.02,0.02,0.02,,0.0,0.01,,,,,,,,,,
GRENADA,0.0,,,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,,,,,,,,,,,0.01,0.03,,0.03,
CHANNEL IS,,,,,,,,,,,,,,,,,,,,,,,,0.01,,
GUAM,0.01,,,0.0,,0.0,0.01,,,,0.01,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.01,0.0,,0.0
GUATEMALA,0.01,0.06,0.02,0.01,0.03,0.02,0.02,0.04,0.04,0.0,,0.01,0.0,0.13,0.05,0.01,0.05,0.02,,0.01,0.03,0.0,0.08,0.13,,
GUINEA,0.03,0.03,0.01,0.01,0.02,0.02,0.01,0.01,0.0,0.09,0.03,0.03,0.0,0.19,0.0,0.01,0.01,0.0,0.0,0.09,0.03,0.0,0.0,,0.0,
GUINEA BISSAU,,0.02,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,0.01,,,
GUYANA,0.08,0.04,0.02,0.02,0.01,0.02,0.03,0.02,0.04,0.03,0.04,0.05,0.05,0.0,0.03,0.01,0.03,0.0,0.02,0.0,,0.02,,0.06,,
HAITI,,0.01,0.0,0.0,0.0,,,,0.0,,,0.02,0.01,0.0,0.0,0.0,0.0,0.0,,0.01,,,,,0.03,
HONDURAS,0.04,0.03,0.01,,0.0,0.07,,0.02,0.0,0.02,0.03,0.14,0.08,0.06,0.17,0.16,0.1,0.16,0.03,0.14,0.02,,0.05,0.08,,0.0
HONG KONG,7.29,10.23,7.13,11.11,12.91,13.43,9.33,8.71,8.01,8.86,7.85,9.86,7.62,3.73,5.03,4.25,2.53,2.96,2.45,15.31,2.8,1.81,2.04,1.17,0.92,2.17
HUNGARY,0.88,1.03,1.03,1.29,1.09,1.57,1.18,0.99,1.78,1.24,1.15,1.14,0.68,1.12,3.35,1.86,2.11,2.6,2.36,1.08,1.19,2.45,0.9,1.17,0.74,0.76
ICELAND,0.04,0.08,0.07,0.07,0.04,0.05,0.04,0.04,0.02,0.06,0.1,0.06,0.07,0.02,0.07,0.23,0.31,0.18,0.11,0.25,0.05,0.0,0.02,0.03,0.03,0.18
INDONESIA,0.97,0.77,1.24,3.65,2.02,1.34,1.22,1.46,1.72,1.43,1.29,1.19,0.38,0.26,0.14,0.34,0.14,0.28,0.24,0.28,0.11,0.15,0.03,0.01,0.03,0.18
IRAN,0.01,0.0,0.0,0.0,0.01,0.04,0.15,0.82,0.42,0.31,0.25,0.2,0.12,0.41,0.82,0.38,0.13,0.05,0.06,0.0,0.02,0.03,0.19,0.01,0.0,0.02
Total,1117.63,1496.79,1019.0,1427.59,1516.4,1343.79,1256.15,1233.7,1251.96,1153.65,1019.03,990.28,786.09,687.88,739.59,684.44,572.74,545.66,474.61,443.63,338.78,318.74,344.12,306.14,331.23,313.77
%Share,0.3747,0.3547,0.3492,0.4556,0.4594,0.4427,0.4554,0.4704,0.4034,0.3669,0.3392,0.3237,0.3147,0.3848,0.3991,0.4196,0.4531,0.5293,0.5682,0.6949,0.6426,0.7273,0.7722,0.8314,0.9971,0.902
India's Total,298285.79,422004.4,291808.48,313361.04,330078.09,303526.16,275852.43,262291.09,310338.48,314405.3,300400.58,305963.92,249815.55,178751.43,185295.36,163132.18,126414.05,103090.53,83535.94,63842.55,52719.43,43826.72,44560.29,36822.49,33218.72,34784.98
