countries,2022-2023(Apr-Nov),2021-2022,2020-2021,2019-2020,2018-2019,2017-2018,2016-2017,2015-2016,2014-2015,2013-2014,2012-2013,2011-2012,2010-2011,2009-2010,2008-2009,2007-2008,2006-2007,2005-2006,2004-2005,2003-2004,2002-2003,2001-2002,2000-2001,1999-2000,1998-1999,1997-1998
KOREA RP,1.23,1.84,1.46,1.09,3.42,2.91,3.76,2.62,0.62,0.57,0.37,0.27,0.4,0.11,0.13,0.32,0.41,0.43,0.2,0.22,0.08,0.01,0.01,0.01,,0.0
KUWAIT,1.3,2.0,1.73,2.13,2.06,1.99,1.8,1.89,1.26,1.06,12.12,1.06,1.29,1.15,1.22,0.99,1.11,0.9,0.48,0.32,0.21,0.14,0.28,0.16,0.22,0.06
LAO PD RP,0.0,,,,,,0.01,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,
LATVIA,0.03,0.03,0.03,0.2,0.27,0.18,0.21,0.14,0.13,0.58,0.85,0.82,0.63,0.32,0.26,0.02,0.03,0.02,0.0,,,0.0,,,,
LEBANON,0.0,0.21,0.06,0.16,0.31,0.28,0.15,0.14,0.31,2.04,1.48,1.23,2.82,2.44,1.5,1.0,0.72,0.65,0.39,0.02,0.0,0.01,0.0,0.01,0.05,
LESOTHO,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
LIBERIA,0.02,0.03,0.01,0.04,0.01,0.02,0.02,0.02,0.0,0.02,0.01,0.02,0.11,0.02,0.02,0.0,0.01,0.02,0.01,0.0,,0.0,0.0,0.0,0.01,
JAPAN,2.14,2.94,3.34,3.47,3.49,3.25,3.13,1.26,1.84,2.45,3.23,3.15,2.13,1.44,0.28,0.78,1.71,1.59,0.85,1.2,0.51,0.76,0.51,0.89,0.84,0.41
LIBYA,0.79,1.08,0.44,0.35,0.62,0.24,0.41,0.19,0.24,0.15,0.34,0.0,0.09,0.33,0.49,0.11,0.04,0.06,0.01,,,,,,,
MACEDONIA,,0.0,,,,0.0,,,,,,,,,,0.01,,,,,,0.0,,0.0,,
MADAGASCAR,0.13,0.07,0.29,0.22,0.28,0.23,0.18,0.11,0.19,0.16,0.29,0.13,0.15,0.11,0.09,0.02,0.02,0.04,0.14,0.06,0.0,0.0,0.01,0.0,,
MALAWI,0.01,0.02,0.01,0.02,0.04,0.04,0.01,0.01,0.01,0.01,0.01,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MALAYSIA,2.07,2.73,3.28,3.8,4.32,4.34,4.89,4.26,3.41,3.62,2.43,2.25,1.5,1.02,0.94,0.68,0.89,0.95,0.65,0.42,0.43,0.59,0.38,0.16,0.13,0.17
MALDIVES,0.43,0.71,0.49,0.53,0.57,0.53,0.45,0.5,0.49,0.44,0.41,0.35,0.2,0.3,0.24,0.15,0.17,0.11,0.07,0.04,0.06,0.05,0.04,0.02,0.01,0.01
MALI,0.0,0.0,,,0.0,0.0,0.0,0.08,,0.0,,,,,0.0,,,0.0,,,,,,,,
MALTA,,0.0,0.0,0.0,,,0.0,,,0.04,,0.0,,,0.0,0.0,0.01,,,,,,,,,
MARTINIQUE,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,,,,,,,,,,,
MAURITANIA,0.27,0.45,0.36,0.22,0.15,0.34,0.11,0.15,0.18,0.07,0.15,0.07,0.02,0.05,0.09,0.0,0.0,0.01,0.01,,0.05,0.0,,,,
MICRONESIA,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MAURITIUS,0.62,1.03,1.08,0.71,0.8,0.73,0.79,0.68,0.71,0.74,0.64,0.7,0.77,0.42,0.5,0.71,0.43,0.35,0.34,0.25,0.15,0.24,0.21,0.25,0.11,0.16
LITHUANIA,0.01,0.14,0.19,0.16,0.05,0.05,0.08,0.01,0.01,0.01,0.0,,0.02,0.0,0.0,,,0.0,,0.0,,,,,,
JAMAICA,0.01,0.03,0.05,0.0,0.01,0.03,0.08,0.17,0.09,0.08,0.02,0.05,0.03,0.03,0.09,0.04,0.0,0.0,0.16,0.0,,,,,,
COTE D' IVOIRE,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.03,0.01,0.0,0.01,0.08,0.02,,,,0.06,,0.01,0.01,,0.01
ITALY,0.15,0.38,0.38,0.34,0.14,0.09,0.08,0.06,0.99,0.04,0.0,0.06,0.13,0.03,0.01,0.03,0.01,0.01,0.04,0.0,0.02,0.01,0.01,0.05,0.07,0.01
GAMBIA,0.08,0.05,0.08,0.11,0.05,0.04,0.05,0.03,0.17,0.07,0.02,0.02,0.06,0.02,0.01,0.01,0.01,0.0,0.01,0.0,,,0.01,,,
GEORGIA,0.02,0.05,0.35,0.05,0.01,0.02,,0.0,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.01,0.01,0.0,,,,0.01,,,,
GERMANY,1.55,4.6,5.05,3.22,4.57,2.26,2.64,1.41,1.25,0.73,0.43,0.58,0.74,0.13,0.1,0.04,0.06,0.11,0.03,0.15,0.04,0.01,0.04,0.1,0.19,0.11
GHANA,0.09,0.11,0.07,0.11,0.25,0.06,0.14,0.16,0.34,0.35,0.06,0.02,0.07,0.04,0.02,0.01,0.01,0.06,0.01,0.0,,0.08,0.0,0.02,0.0,
GREECE,0.0,0.01,0.01,0.03,0.01,0.05,0.0,0.0,0.02,0.01,0.01,0.03,0.01,0.0,0.03,0.0,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,
GRENADA,,,0.01,,,0.0,,,,,,,,,,,,,0.0,,,,,,,
GUADELOUPE,,0.0,0.0,,0.0,0.0,0.0,,,0.01,0.0,0.0,0.0,,,0.01,,,,,,,,,,
GUAM,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,
GUATEMALA,0.05,0.11,0.06,0.04,0.04,0.08,0.02,0.01,0.01,0.0,0.0,0.0,,0.0,0.0,0.0,,0.03,,,0.0,,0.0,,,
GUINEA,0.0,0.03,0.01,0.03,0.01,0.01,0.02,0.02,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,0.01,0.06,0.0,,,,
GUINEA BISSAU,,0.0,,0.0,0.0,,,,0.01,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.01,
GUYANA,0.04,0.15,0.11,0.05,0.08,0.07,0.13,0.03,0.06,0.02,0.01,0.01,0.01,0.02,0.0,0.0,0.0,,,,0.0,,0.0,,,
HAITI,0.74,0.74,1.08,0.96,0.98,1.43,1.21,0.88,1.49,1.09,1.18,1.32,1.17,1.25,0.76,0.71,0.4,0.39,0.1,0.0,,0.03,,0.01,,
HONDURAS,0.21,0.13,0.01,0.19,0.07,0.01,0.01,,,0.01,,,0.01,,0.0,,,,,,,,,,,
HONG KONG,0.26,0.37,0.69,0.99,1.12,1.41,0.69,0.54,0.47,0.74,0.56,0.3,0.17,0.1,0.18,0.09,0.03,0.03,0.05,0.04,0.01,0.02,0.01,0.04,0.01,0.02
HUNGARY,0.08,0.05,0.06,0.09,0.03,0.06,0.04,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.0,0.01,0.03,,0.02,0.0,,,,,0.05,
ICELAND,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,
INDONESIA,5.14,7.59,9.21,6.2,4.89,4.62,4.26,4.45,2.76,3.64,2.68,1.72,1.11,0.49,0.64,0.77,1.85,0.74,0.6,0.19,0.03,0.0,0.04,0.01,,
IRAN,0.29,0.81,0.55,1.35,1.21,1.24,1.38,1.59,1.52,1.58,2.3,3.56,1.83,0.52,0.28,0.35,0.42,0.11,0.08,0.18,,,0.13,,0.05,0.0
IRAQ,2.99,3.68,3.35,2.28,3.27,2.24,2.14,2.29,1.2,0.77,0.31,0.61,0.91,0.9,1.06,0.61,0.02,0.01,,,,,,,,
IRELAND,0.01,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,,0.0,,0.0,0.0,0.01,0.01,0.0,0.0,,,,,,,0.0
ISRAEL,0.12,0.54,0.35,0.27,0.27,0.37,0.37,0.46,0.37,0.26,0.34,0.26,0.23,0.14,0.13,0.12,0.08,0.08,0.0,0.03,0.11,0.01,0.02,0.0,0.09,
FRANCE,1.46,2.13,2.23,1.36,1.97,1.28,0.51,0.39,0.5,0.3,0.31,0.47,0.88,1.09,0.63,0.23,0.3,0.28,0.17,0.03,0.03,0.03,0.05,0.03,0.22,0.04
CANARY IS,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
Total,112.58,166.98,155.64,161.0,169.92,162.59,148.22,129.39,120.7,114.61,110.49,99.19,91.72,81.11,62.46,49.33,47.46,41.09,27.24,21.4,13.99,12.19,12.51,10.06,12.3,7.12
India's Total,298285.79,422004.4,291808.48,313361.04,330078.09,303526.16,275852.43,262291.09,310338.48,314405.3,300400.58,305963.92,249815.55,178751.43,185295.36,163132.18,126414.05,103090.53,83535.94,63842.55,52719.43,43826.72,44560.29,36822.49,33218.72,34784.98
%Share,0.0377,0.0396,0.0533,0.0514,0.0515,0.0536,0.0537,0.0493,0.0389,0.0365,0.0368,0.0324,0.0367,0.0454,0.0337,0.0302,0.0375,0.0399,0.0326,0.0335,0.0265,0.0278,0.0281,0.0273,0.037,0.0205
