countries,2022-2023(Apr-Nov),2021-2022,2020-2021,2019-2020,2018-2019,2017-2018,2016-2017,2015-2016,2014-2015,2013-2014,2012-2013,2011-2012,2010-2011,2009-2010,2008-2009,2007-2008,2006-2007,2005-2006,2004-2005,2003-2004,2002-2003,2001-2002,2000-2001,1999-2000,1998-1999,1997-1998
MOROCCO,0.28,0.15,0.14,0.08,0.12,0.2,0.26,0.05,0.01,0.13,0.01,0.03,0.02,0.01,0.0,0.01,0.02,,,0.0,0.01,0.01,0.0,,,
MADAGASCAR,0.0,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,
MOZAMBIQUE,0.02,0.02,0.03,,0.0,0.05,,0.0,0.07,0.11,0.0,0.1,,0.04,0.0,0.01,0.0,,0.0,0.0,,0.0,,,0.08,0.0
NEPAL,0.37,1.2,1.22,0.93,1.3,0.94,0.79,1.71,1.05,0.89,0.98,1.41,1.11,0.3,0.13,0.21,0.02,0.07,0.07,0.11,0.14,0.0,0.01,0.01,0.0,0.07
NETHERLAND,21.69,26.56,19.3,21.3,21.01,25.61,31.68,18.51,17.26,16.32,17.17,24.37,21.13,17.32,16.33,9.17,7.94,6.41,4.81,7.21,5.49,6.26,4.67,4.02,3.35,1.8
NETHERLANDANTIL,0.08,0.11,0.08,0.3,0.24,0.78,0.56,0.45,0.66,0.74,1.28,1.21,0.49,0.41,0.23,0.17,0.14,0.14,0.02,0.04,0.06,0.0,0.03,0.03,0.05,0.02
NEW CALEDONIA,,0.03,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,
NEW ZEALAND,1.22,1.75,1.57,2.2,2.11,1.93,1.69,1.58,1.91,0.7,1.14,0.78,0.48,0.39,0.23,0.11,0.16,0.13,0.14,0.09,0.12,0.14,0.14,0.29,0.4,0.27
NIGERIA,0.13,4.1,1.47,1.26,0.83,1.46,5.68,4.67,0.38,1.12,1.81,3.88,2.5,0.09,0.01,,0.03,0.08,0.01,0.08,0.1,0.15,0.05,0.06,0.01,
NORWAY,0.14,0.37,0.4,0.39,0.59,0.76,1.52,1.57,1.39,1.18,1.61,1.13,0.93,0.79,1.07,0.74,0.48,0.77,0.4,0.33,0.35,0.23,0.53,0.46,0.52,0.46
OMAN,0.43,1.13,5.34,1.45,4.75,1.09,3.06,2.26,0.92,1.86,0.29,0.29,0.23,0.11,0.11,0.08,0.02,0.04,0.05,0.1,0.19,0.14,0.07,0.11,0.12,0.04
PAKISTAN IR,0.7,,0.01,0.01,,0.0,0.0,0.0,,,,,0.02,,,,,0.04,,,0.02,0.05,,,,
PANAMA REPUBLIC,1.56,3.29,1.25,1.99,2.55,2.77,2.41,2.27,3.28,1.19,1.11,0.75,1.74,1.49,1.16,0.4,0.04,0.55,0.36,0.61,1.63,0.25,1.47,0.1,0.01,0.08
PAPUA N GNA,0.01,0.01,0.0,0.0,0.04,0.01,0.01,0.03,0.03,0.03,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.02,0.0,,0.07,0.05
NAMIBIA,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,,,,0.0
MACAO,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,
LITHUANIA,0.0,,0.02,0.01,0.0,,0.87,,,0.06,0.0,0.02,0.01,0.01,,0.0,,,,,,0.04,,,,
LIBYA,0.01,0.03,0.02,0.06,0.03,0.01,0.02,0.57,0.04,0.17,0.09,0.09,0.03,0.04,0.21,0.01,,,0.0,0.05,0.1,,,,,
GUINEA,0.0,0.01,0.0,0.02,0.0,,,,,,,0.01,,0.06,0.0,0.0,,,,0.02,,,,,,
GUYANA,,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,0.0,,,0.01,,0.0,0.01,0.0,,,,,,
HONDURAS,0.0,,,0.01,0.09,0.0,0.0,0.04,0.0,,0.0,,,,,,,,0.02,,,,,,,
HONG KONG,1.02,1.23,0.98,1.79,4.43,3.01,1.51,9.16,2.54,2.77,1.94,1.85,0.87,0.71,0.83,0.71,0.32,0.22,0.23,0.08,0.02,0.23,0.42,0.05,0.96,0.05
HUNGARY,1.03,1.55,2.88,0.09,0.23,0.03,0.04,0.04,0.08,0.11,0.09,0.02,0.1,0.03,0.05,0.04,0.07,0.12,0.06,0.53,0.22,0.23,0.3,0.18,0.2,0.25
ICELAND,0.01,0.03,0.03,0.0,0.0,0.0,0.0,,0.01,0.02,0.02,0.02,0.02,0.01,0.05,0.12,0.02,0.09,0.03,0.03,0.01,0.0,0.01,,,0.01
INDONESIA,0.24,0.34,0.24,0.29,0.19,0.1,0.1,0.49,0.04,0.08,0.02,0.03,0.05,0.05,0.01,0.0,0.04,0.17,0.01,0.0,,0.01,0.08,,0.0,
IRAN,0.01,,0.17,1.25,0.0,0.37,0.83,0.39,0.02,1.63,2.53,0.1,0.17,0.2,0.1,0.11,,,0.01,0.03,0.01,0.04,0.0,,0.03,
IRAQ,0.06,0.16,0.16,0.29,0.26,0.4,0.01,0.09,0.04,0.11,,0.02,0.02,0.03,,,,,,,,,,,,0.02
PERU,0.74,0.8,0.72,0.53,0.54,0.5,0.54,0.93,0.94,0.5,0.39,0.03,0.03,0.04,0.32,0.05,0.03,0.12,0.1,0.05,0.0,0.0,,0.04,0.0,0.01
ISRAEL,1.11,3.0,1.87,2.34,1.74,1.46,1.25,0.79,1.34,1.61,1.63,1.04,0.7,0.64,0.75,0.26,0.25,0.24,0.39,0.24,0.22,0.3,0.14,0.2,0.02,0.09
IRELAND,2.63,3.36,3.24,3.81,3.81,4.87,5.51,8.27,5.8,3.87,3.57,5.65,2.7,6.13,7.1,4.05,1.68,2.48,2.43,3.78,2.3,1.63,1.21,0.98,0.35,0.13
JAMAICA,0.34,0.23,0.02,0.3,0.25,0.25,0.26,0.22,0.22,0.18,0.13,0.21,0.15,0.29,0.17,0.17,0.23,0.1,0.05,0.02,,,0.07,0.0,,
JAPAN,4.84,5.48,2.66,3.48,2.98,3.23,3.14,4.28,3.84,5.41,5.3,2.39,1.99,1.6,1.5,1.08,1.14,0.87,0.31,0.43,1.27,1.05,1.57,1.52,1.86,1.19
JORDAN,0.08,0.75,2.35,0.22,0.84,1.01,0.75,0.94,0.74,0.89,1.4,0.58,0.92,0.33,0.01,0.02,0.0,0.03,0.01,0.06,,,0.04,0.03,0.0,
KAZAKHSTAN,0.0,,0.24,0.04,0.0,1.05,1.45,2.19,3.57,4.04,8.21,5.75,4.76,4.7,5.09,2.73,0.45,0.34,0.22,0.19,,0.02,0.12,0.14,0.01,0.31
KENYA,0.01,0.06,0.02,0.0,0.01,0.11,1.1,0.13,0.07,0.03,0.06,0.05,0.09,0.11,0.05,0.0,0.01,0.0,0.0,0.01,0.04,0.01,0.0,0.01,0.02,0.08
KYRGHYZSTAN,0.81,0.44,0.57,0.59,0.4,0.52,0.63,0.53,1.27,1.08,0.79,0.73,0.94,1.56,0.24,0.7,0.29,0.05,0.58,0.85,0.07,0.08,0.04,0.16,0.23,0.22
KOREA RP,1.73,1.49,1.19,1.52,2.11,2.03,1.99,2.79,2.06,1.93,1.25,0.46,0.25,0.18,0.3,0.09,0.04,0.05,0.03,0.01,0.05,0.07,0.0,0.0,0.04,0.03
KUWAIT,2.24,2.68,1.85,4.43,3.94,2.97,3.89,3.87,4.09,4.31,5.01,3.6,2.37,2.0,2.49,1.55,1.47,0.64,0.69,0.88,0.63,0.66,0.59,0.7,0.56,0.67
LATVIA,0.01,0.1,0.03,0.1,0.01,0.02,0.04,0.13,0.05,0.14,0.13,0.06,0.01,0.01,0.0,0.01,0.01,,,0.0,,0.0,,,,
LEBANON,0.02,0.0,0.04,0.07,0.09,0.05,0.75,0.52,0.32,0.82,0.2,0.32,0.26,0.1,0.01,0.04,0.01,0.11,0.03,0.01,0.06,0.02,0.0,,0.03,0.04
ITALY,8.03,13.0,11.94,14.01,17.28,18.86,15.24,16.28,24.75,23.02,18.03,20.45,20.46,20.76,17.74,20.24,17.05,9.18,8.94,7.13,4.73,3.91,3.8,2.64,1.98,1.64
GIBRALTAR,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,430.67,692.23,482.37,568.49,586.26,676.35,787.93,730.66,708.69,620.83,533.16,497.41,436.06,408.2,381.43,305.65,206.66,180.36,159.85,150.71,144.72,124.63,153.59,102.32,79.37,61.95
India's Total,298285.79,422004.4,291808.48,313361.04,330078.09,303526.16,275852.43,262291.09,310338.48,314405.3,300400.58,305963.92,249815.55,178751.43,185295.36,163132.18,126414.05,103090.53,83535.94,63842.55,52719.43,43826.72,44560.29,36822.49,33218.72,34784.98
%Share,0.1444,0.164,0.1653,0.1814,0.1776,0.2228,0.2856,0.2786,0.2284,0.1975,0.1775,0.1626,0.1746,0.2284,0.2058,0.1874,0.1635,0.175,0.1914,0.2361,0.2745,0.2844,0.3447,0.2779,0.2389,0.1781
