Region,Market,Market_HSN,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Gabon,Health Care,3003,Penetration Rate by Segment,Health Care,percent,Statista,2.201,2.169,2.502,2.734,3.076,3.463,3.673,3.995,4.309,4.518,4.737
Gabon,Health Care,3003,Penetration Rate by Segment,Incontinence,percent,Statista,0.44,0.434,0.5,0.547,0.615,0.693,0.735,0.799,0.862,0.903,0.947
Gabon,Health Care,3003,Penetration Rate by Segment,Other Health Care,percent,Statista,0.506,0.499,0.575,0.629,0.708,0.797,0.845,0.919,0.991,1.039,1.089
Gabon,Health Care,3003,Penetration Rate by Segment,Skin Treatment,percent,Statista,0.881,0.867,1.001,1.094,1.23,1.385,1.469,1.598,1.723,1.807,1.894
Gabon,Health Care,3003,Penetration Rate by Segment,Vitamins & Minerals,percent,Statista,1.101,1.084,1.251,1.367,1.538,1.732,1.837,1.997,2.154,2.259,2.368
Gabon,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),Alibaba Group Holding Ltd.,billion USD (US$),Statista Company DB,37.03,56.96,73.78,103.9,,,,,,,
Gabon,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),"Amazon.com, Inc.",billion USD (US$),Statista Company DB,177.9,232.9,280.5,386.1,469.8,,,,,,
Gabon,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),"Bath & Body Works, Inc.",billion USD (US$),Statista Company DB,12.63,13.24,12.91,11.85,7.882,,,,,,
Gabon,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),"Coupang, Inc.",billion USD (US$),Statista Company DB,,,6.273,11.97,18.41,,,,,,
Gabon,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),Cvs Health Corp.,billion USD (US$),Statista Company DB,184.8,194.6,256.8,268.7,292.1,,,,,,
Gabon,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),"JD.com, Inc.",billion USD (US$),Statista Company DB,53.61,69.83,84.07,108.1,,,,,,,
Gabon,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),Target Corp.,billion USD (US$),Statista Company DB,71.88,75.36,78.11,93.56,106,,,,,,
Gabon,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),"Ulta Beauty, Inc.",billion USD (US$),Statista Company DB,5.885,6.717,7.398,6.152,,,,,,,
Gabon,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),"Walgreens Boots Alliance, Inc.",billion USD (US$),Statista Company DB,118.2,131.5,136.9,139.5,132.5,,,,,,
Gabon,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),"Walmart, Inc.",billion USD (US$),Statista Company DB,500.3,514.4,524,559.2,572.8,,,,,,
Gabon,Household Care,3402,Average Revenue per User by Segment,Total,USD (US$),Statista,123.5,148.3,152.7,180.5,217.9,219.3,262.2,285.8,313,321.6,332.2
