Region,Market,Market_HSN,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Ecuador,Beauty Care,3305,Mobile/Desktop Split,Desktop,percent,Statista,64.403,62.2,60.098,58.789,57.621,56.761,56.073,55.594,55.31,,
Ecuador,Beauty Care,3305,Mobile/Desktop Split,Mobile,percent,Statista,35.597,37.8,39.902,41.211,42.379,43.239,43.927,44.406,44.69,,
Ecuador,Beauty Care,3305,Users by Segment,Total,million users,Statista,0.803,0.97,1.141,1.324,1.512,1.701,1.865,2.003,2.138,2.287,2.428
Ecuador,Beauty Care,3305,Users by Segment,Cosmetics,million users,Statista,0.562,0.679,0.799,0.927,1.058,1.191,1.306,1.402,1.497,1.601,1.7
Ecuador,Beauty Care,3305,Users by Segment,Fragrances,million users,Statista,0.482,0.582,0.685,0.794,0.907,1.021,1.119,1.202,1.283,1.372,1.457
Ecuador,Beauty Care,3305,Users by Segment,Other Beauty Care,million users,Statista,0.201,0.243,0.285,0.331,0.378,0.425,0.466,0.501,0.535,0.572,0.607
Ecuador,Beauty Care,3305,Penetration Rate by Segment,Beauty Care,percent,Statista,4.787,5.678,6.567,7.504,8.451,9.392,10.18,10.806,11.41,12.067,12.663
Ecuador,Beauty Care,3305,Penetration Rate by Segment,Cosmetics,percent,Statista,3.351,3.975,4.597,5.252,5.916,6.575,7.126,7.564,7.987,8.447,8.865
Ecuador,Beauty Care,3305,Penetration Rate by Segment,Fragrances,percent,Statista,2.872,3.407,3.94,4.502,5.071,5.635,6.108,6.484,6.846,7.24,7.598
Ecuador,Beauty Care,3305,Penetration Rate by Segment,Other Beauty Care,percent,Statista,1.197,1.42,1.642,1.876,2.113,2.348,2.545,2.702,2.852,3.017,3.167
Ecuador,Health Care,3003,Top Company Revenues (Worldwide & Consolidated),Alibaba Group Holding Ltd.,billion USD (US$),Statista Company DB,37.03,56.96,73.78,103.9,,,,,,,
Ecuador,Health Care,3003,Top Company Revenues (Worldwide & Consolidated),"Amazon.com, Inc.",billion USD (US$),Statista Company DB,177.9,232.9,280.5,386.1,469.8,,,,,,
Ecuador,Health Care,3003,Top Company Revenues (Worldwide & Consolidated),"Bath & Body Works, Inc.",billion USD (US$),Statista Company DB,12.63,13.24,12.91,11.85,7.882,,,,,,
Ecuador,Health Care,3003,Top Company Revenues (Worldwide & Consolidated),"Coupang, Inc.",billion USD (US$),Statista Company DB,,,6.273,11.97,18.41,,,,,,
Ecuador,Health Care,3003,Top Company Revenues (Worldwide & Consolidated),Cvs Health Corp.,billion USD (US$),Statista Company DB,184.8,194.6,256.8,268.7,292.1,,,,,,
Ecuador,Health Care,3003,Top Company Revenues (Worldwide & Consolidated),"JD.com, Inc.",billion USD (US$),Statista Company DB,53.61,69.83,84.07,108.1,,,,,,,
Ecuador,Health Care,3003,Top Company Revenues (Worldwide & Consolidated),Target Corp.,billion USD (US$),Statista Company DB,71.88,75.36,78.11,93.56,106,,,,,,
Ecuador,Health Care,3003,Top Company Revenues (Worldwide & Consolidated),"Ulta Beauty, Inc.",billion USD (US$),Statista Company DB,5.885,6.717,7.398,6.152,,,,,,,
Ecuador,Health Care,3003,Top Company Revenues (Worldwide & Consolidated),"Walgreens Boots Alliance, Inc.",billion USD (US$),Statista Company DB,118.2,131.5,136.9,139.5,132.5,,,,,,
