Region,Market,Market_HSN,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Kyrgyzstan,Health Care,3003,Users by Segment,Incontinence,million users,Statista,0.054,0.065,0.077,0.091,0.106,0.118,0.129,0.138,0.147,0.159,0.169
Kyrgyzstan,Health Care,3003,Users by Segment,Other Health Care,million users,Statista,0.062,0.075,0.088,0.105,0.121,0.135,0.148,0.158,0.169,0.182,0.195
Kyrgyzstan,Health Care,3003,Users by Segment,Skin Treatment,million users,Statista,0.107,0.131,0.154,0.182,0.211,0.235,0.257,0.276,0.294,0.314,0.333
Kyrgyzstan,Health Care,3003,Users by Segment,Vitamins & Minerals,million users,Statista,0.134,0.164,0.192,0.228,0.264,0.294,0.321,0.344,0.368,0.393,0.416
Kyrgyzstan,Health Care,3003,Penetration Rate by Segment,Analgesics,percent,Statista,0.867,1.039,1.197,1.395,1.594,1.746,1.883,1.991,2.099,2.233,2.356
Kyrgyzstan,Health Care,3003,Penetration Rate by Segment,Cold & Cough Remedies,percent,Statista,1.735,2.078,2.395,2.79,3.187,3.493,3.766,3.983,4.198,4.426,4.632
Kyrgyzstan,Health Care,3003,Penetration Rate by Segment,Digestives & Intestinal Remedies,percent,Statista,1.301,1.558,1.796,2.093,2.391,2.62,2.825,2.987,3.149,3.32,3.474
Kyrgyzstan,Health Care,3003,Penetration Rate by Segment,Hand Sanitizer,percent,Statista,1.735,2.078,2.395,2.79,3.187,3.493,3.766,3.983,4.198,4.426,4.632
Kyrgyzstan,Health Care,3003,Penetration Rate by Segment,Health Care,percent,Statista,4.337,5.195,5.987,6.975,7.968,8.732,9.416,9.957,10.496,11.063,11.575
Kyrgyzstan,Health Care,3003,Penetration Rate by Segment,Incontinence,percent,Statista,0.867,1.039,1.197,1.395,1.594,1.746,1.883,1.991,2.099,2.233,2.356
Kyrgyzstan,Health Care,3003,Penetration Rate by Segment,Other Health Care,percent,Statista,0.998,1.195,1.377,1.604,1.833,2.008,2.166,2.29,2.414,2.568,2.709
Kyrgyzstan,Health Care,3003,Penetration Rate by Segment,Skin Treatment,percent,Statista,1.735,2.078,2.395,2.79,3.187,3.493,3.766,3.983,4.198,4.426,4.632
Kyrgyzstan,Health Care,3003,Penetration Rate by Segment,Vitamins & Minerals,percent,Statista,2.169,2.597,2.994,3.488,3.984,4.366,4.708,4.978,5.248,5.532,5.789
Kyrgyzstan,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),Alibaba Group Holding Ltd.,billion USD (US$),Statista Company DB,37.03,56.96,73.78,103.9,,,,,,,
Kyrgyzstan,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),"Amazon.com, Inc.",billion USD (US$),Statista Company DB,177.9,232.9,280.5,386.1,469.8,,,,,,
Kyrgyzstan,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),"Bath & Body Works, Inc.",billion USD (US$),Statista Company DB,12.63,13.24,12.91,11.85,7.882,,,,,,
Kyrgyzstan,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),"Coupang, Inc.",billion USD (US$),Statista Company DB,,,6.273,11.97,18.41,,,,,,
Kyrgyzstan,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),Cvs Health Corp.,billion USD (US$),Statista Company DB,184.8,194.6,256.8,268.7,292.1,,,,,,
Kyrgyzstan,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),"JD.com, Inc.",billion USD (US$),Statista Company DB,53.61,69.83,84.07,108.1,,,,,,,
Kyrgyzstan,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),Target Corp.,billion USD (US$),Statista Company DB,71.88,75.36,78.11,93.56,106,,,,,,
Kyrgyzstan,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),"Ulta Beauty, Inc.",billion USD (US$),Statista Company DB,5.885,6.717,7.398,6.152,,,,,,,
Kyrgyzstan,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),"Walgreens Boots Alliance, Inc.",billion USD (US$),Statista Company DB,118.2,131.5,136.9,139.5,132.5,,,,,,
Kyrgyzstan,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),"Walmart, Inc.",billion USD (US$),Statista Company DB,500.3,514.4,524,559.2,572.8,,,,,,
Kyrgyzstan,Household Care,3402,Average Revenue per User by Segment,Total,USD (US$),Statista,15.78,16.36,16.71,18.98,21.15,22.06,26.82,31.77,38.03,38.97,40.86
Kyrgyzstan,Household Care,3402,Average Revenue per User by Segment,Dishwashing Detergents,USD (US$),Statista,2.666,2.765,2.81,3.3,3.69,3.817,4.576,5.341,6.293,6.396,6.64
Kyrgyzstan,Household Care,3402,Average Revenue per User by Segment,Household Cleaners,USD (US$),Statista,2.869,3.007,3.083,3.78,4.278,4.439,5.336,6.242,7.368,7.501,7.795
Kyrgyzstan,Household Care,3402,Average Revenue per User by Segment,Household Paper,USD (US$),Statista,3.444,2.967,2.688,2.423,2.33,2.248,2.371,2.35,2.298,2.268,2.243
Kyrgyzstan,Household Care,3402,Average Revenue per User by Segment,Laundry Care,USD (US$),Statista,9.782,10.27,10.55,11.62,12.91,13.5,16.36,19.29,22.95,23.31,24.22
Kyrgyzstan,Household Care,3402,Average Revenue per User by Segment,Other Household Care,USD (US$),Statista,28.57,29.93,30.7,34.76,38.78,40.41,48.8,57.35,68.03,69.12,71.82
Kyrgyzstan,Household Care,3402,Average Revenue per User by Segment,Paper Tissues,USD (US$),Statista,0.427,0.373,0.343,0.316,0.307,0.297,0.316,0.317,0.312,0.309,0.307
Kyrgyzstan,Household Care,3402,Average Revenue per User by Segment,"Polishes, Room Scents & Insecticides",USD (US$),Statista,3.225,3.39,3.486,3.788,4.193,4.376,5.294,6.234,7.407,7.519,7.81
Kyrgyzstan,Household Care,3402,Average Revenue per User by Segment,Toilet Paper,USD (US$),Statista,3.644,3.802,3.998,5.15,5.963,6.419,8.527,11.07,14.48,14.7,15.47
Kyrgyzstan,Household Care,3402,Revenue,Total,million USD (US$),Statista,2.515,3.18,3.812,5.129,6.632,7.696,10.23,12.99,16.61,18.18,20.19
Kyrgyzstan,Household Care,3402,Revenue,Dishwashing Detergents,million USD (US$),Statista,0.178,0.226,0.269,0.374,0.486,0.559,0.733,0.917,1.155,1.265,1.402
Kyrgyzstan,Household Care,3402,Revenue,Household Cleaners,million USD (US$),Statista,0.206,0.263,0.317,0.46,0.604,0.697,0.916,1.149,1.448,1.589,1.764
Kyrgyzstan,Household Care,3402,Revenue,Household Paper,million USD (US$),Statista,0.126,0.133,0.141,0.151,0.168,0.18,0.208,0.221,0.231,0.246,0.259
Kyrgyzstan,Household Care,3402,Revenue,Laundry Care,million USD (US$),Statista,0.624,0.799,0.963,1.256,1.619,1.884,2.496,3.156,4.011,4.389,4.87
Kyrgyzstan,Household Care,3402,Revenue,Other Household Care,million USD (US$),Statista,1.002,1.28,1.54,2.066,2.675,3.101,4.096,5.16,6.538,7.158,7.942
Kyrgyzstan,Household Care,3402,Revenue,Paper Tissues,million USD (US$),Statista,0.022,0.023,0.025,0.027,0.031,0.033,0.039,0.041,0.044,0.047,0.049
Kyrgyzstan,Household Care,3402,Revenue,"Polishes, Room Scents & Insecticides",million USD (US$),Statista,0.154,0.198,0.238,0.307,0.395,0.458,0.606,0.765,0.971,1.062,1.178
Kyrgyzstan,Household Care,3402,Revenue,Toilet Paper,million USD (US$),Statista,0.203,0.259,0.319,0.487,0.654,0.784,1.139,1.584,2.214,2.422,2.722
Kyrgyzstan,Household Care,3402,Revenue Change,Total,percent,Statista,,26.441,19.874,34.549,29.304,16.043,32.926,26.979,27.868,9.452,11.056
