Region,Market,Market_HSN,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Kazakhstan,Health Care,3003,Average Revenue per User by Segment,Digestives & Intestinal Remedies,USD (US$),Statista,0.12,0.113,0.115,0.129,0.192,0.295,0.477,0.622,0.7,0.738,0.781
Kazakhstan,Health Care,3003,Average Revenue per User by Segment,Hand Sanitizer,USD (US$),Statista,0.162,0.164,0.171,0.241,0.278,0.388,0.675,1.016,1.306,1.355,1.445
Kazakhstan,Health Care,3003,Average Revenue per User by Segment,Incontinence,USD (US$),Statista,0.255,0.234,0.22,0.213,0.215,0.207,0.218,0.216,0.212,0.211,0.209
Kazakhstan,Health Care,3003,Average Revenue per User by Segment,Other Health Care,USD (US$),Statista,1.007,0.93,0.899,0.956,1.223,1.73,2.823,3.899,4.581,4.789,5.075
Kazakhstan,Health Care,3003,Average Revenue per User by Segment,Skin Treatment,USD (US$),Statista,0.3,0.274,0.275,0.312,0.468,0.705,1.084,1.342,1.446,1.529,1.611
Kazakhstan,Health Care,3003,Average Revenue per User by Segment,Vitamins & Minerals,USD (US$),Statista,0.209,0.193,0.19,0.204,0.307,0.512,0.914,1.278,1.489,1.567,1.666
Kazakhstan,Health Care,3003,Revenue,Total,million USD (US$),Statista,0.702,0.744,0.817,0.96,1.346,2.076,3.667,5.407,6.77,7.554,8.496
Kazakhstan,Health Care,3003,Revenue,Analgesics,million USD (US$),Statista,0.074,0.076,0.078,0.076,0.081,0.08,0.106,0.204,0.298,0.319,0.357
Kazakhstan,Health Care,3003,Revenue,Cold & Cough Remedies,million USD (US$),Statista,0.118,0.123,0.127,0.125,0.141,0.177,0.306,0.462,0.579,0.637,0.711
Kazakhstan,Health Care,3003,Revenue,Digestives & Intestinal Remedies,million USD (US$),Statista,0.03,0.033,0.038,0.047,0.077,0.132,0.233,0.326,0.393,0.443,0.498
Kazakhstan,Health Care,3003,Revenue,Hand Sanitizer,million USD (US$),Statista,0.054,0.063,0.075,0.117,0.15,0.231,0.44,0.711,0.977,1.083,1.228
Kazakhstan,Health Care,3003,Revenue,Incontinence,million USD (US$),Statista,0.043,0.045,0.048,0.052,0.058,0.062,0.071,0.076,0.079,0.084,0.089
Kazakhstan,Health Care,3003,Revenue,Other Health Care,million USD (US$),Statista,0.194,0.206,0.226,0.267,0.379,0.593,1.059,1.57,1.97,2.199,2.475
Kazakhstan,Health Care,3003,Revenue,Skin Treatment,million USD (US$),Statista,0.101,0.106,0.12,0.151,0.253,0.42,0.707,0.94,1.081,1.222,1.369
Kazakhstan,Health Care,3003,Revenue,Vitamins & Minerals,million USD (US$),Statista,0.088,0.093,0.104,0.124,0.207,0.382,0.745,1.119,1.392,1.566,1.77
Kazakhstan,Health Care,3003,Revenue Change,Total,percent,Statista,,6.04,9.699,17.548,40.223,54.235,76.638,47.45,25.208,11.581,12.47
Kazakhstan,Health Care,3003,Revenue Change,Analgesics,percent,Statista,,3.085,2.953,-3.315,6.329,-1.252,33.116,92.453,46.225,6.839,11.892
Kazakhstan,Health Care,3003,Revenue Change,Cold & Cough Remedies,percent,Statista,,3.632,3.667,-1.965,12.991,25.408,72.949,51.145,25.395,9.997,11.647
