Region,Market,Market_HSN,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Luxembourg,Household Care,3402,Users by Segment,Toilet Paper,million users,Statista,0.019,0.022,0.024,0.026,0.029,0.031,0.033,0.034,0.036,0.038,0.04
Luxembourg,Household Care,3402,Penetration Rate by Segment,Dishwashing Detergents,percent,Statista,3.951,4.292,4.638,4.97,5.407,5.758,6.044,6.284,6.516,6.818,7.094
Luxembourg,Household Care,3402,Penetration Rate by Segment,Household Care,percent,Statista,9.407,10.22,11.043,11.834,12.874,13.711,14.39,14.962,15.513,16.234,16.891
Luxembourg,Household Care,3402,Penetration Rate by Segment,Household Cleaners,percent,Statista,4.233,4.599,4.969,5.325,5.793,6.17,6.476,6.733,6.981,7.305,7.601
Luxembourg,Household Care,3402,Penetration Rate by Segment,Household Paper,percent,Statista,2.164,2.351,2.54,2.722,2.961,3.153,3.31,3.441,3.568,3.734,3.885
Luxembourg,Household Care,3402,Penetration Rate by Segment,Laundry Care,percent,Statista,3.763,4.088,4.417,4.734,5.15,5.484,5.756,5.985,6.205,6.493,6.756
Luxembourg,Household Care,3402,Penetration Rate by Segment,Other Household Care,percent,Statista,2.07,2.248,2.429,2.603,2.832,3.016,3.166,3.292,3.413,3.571,3.716
Luxembourg,Household Care,3402,Penetration Rate by Segment,Paper Tissues,percent,Statista,3.01,3.27,3.534,3.787,4.12,4.387,4.605,4.788,4.964,5.195,5.405
Luxembourg,Household Care,3402,Penetration Rate by Segment,"Polishes, Room Scents & Insecticides",percent,Statista,2.822,3.066,3.313,3.55,3.862,4.113,4.317,4.489,4.654,4.87,5.067
Luxembourg,Household Care,3402,Penetration Rate by Segment,Toilet Paper,percent,Statista,3.292,3.577,3.865,4.142,4.506,4.799,5.037,5.237,5.43,5.682,5.912
Luxembourg,"Toys, Hobby & DIY",950,Top Company Revenues (Worldwide & Consolidated),"Amazon.com, Inc.",billion USD (US$),Statista Company DB,177.9,232.9,280.5,386.1,469.8,,,,,,
Luxembourg,"Toys, Hobby & DIY",950,Top Company Revenues (Worldwide & Consolidated),Carvana Co.,billion USD (US$),Statista Company DB,0.859,1.955,3.94,5.587,12.81,,,,,,
Luxembourg,"Toys, Hobby & DIY",950,Top Company Revenues (Worldwide & Consolidated),"Chewy, Inc.",billion USD (US$),Statista Company DB,2.104,3.533,4.847,7.146,,,,,,,
Luxembourg,"Toys, Hobby & DIY",950,Top Company Revenues (Worldwide & Consolidated),Costco Wholesale Corp.,billion USD (US$),Statista Company DB,129,141.6,152.7,166.8,195.9,,,,,,
